obs_id,true_value,meas_value,corr_value,diff(%)
18,  3.4315  6.96108 -0.38613 0.451551,  3.4962  6.84674 -0.47781 0.472844, 3.46592   6.7705 -0.47781 0.472844, 1.00298 -2.73791  23.7432  4.71555
19,  18.3792   11.0712 -0.231757 -0.326946,  18.2609   11.1438 -0.243265 -0.303531,  18.2665   11.1474 -0.243265 -0.303531,-0.612993  0.688198   4.96558  -7.16168
7,  9.58433   14.7167  0.514469 -0.473625,  9.65272    14.632  0.550853 -0.509451,   9.6744    14.651  0.550853 -0.509451, 0.939811 -0.446002   7.07213    7.5643
9,  12.7548   6.50943  0.306005 -0.388392,  12.7888   6.41829  0.285802 -0.400208,  12.7344   6.33782  0.285802 -0.400208,-0.159425  -2.63623  -6.60219   3.04228
18, 3.41863  6.97614 -0.38613 0.451551,  3.28127   7.08585 -0.376248  0.477036,  3.31926    7.0184 -0.376248  0.477036,-2.90682 0.605816 -2.55921  5.64386
19,  18.3715   11.0603 -0.231757 -0.326946,  18.2135   11.0209 -0.244306 -0.285522,  18.2236   11.0471 -0.244306 -0.285522,-0.804728 -0.119206   5.41489  -12.6698
7,  9.60148   14.7009  0.514469 -0.473625,  9.93595   14.6242  0.528298 -0.463981,   9.8812   14.6264  0.528298 -0.463981,  2.91331 -0.506623   2.68808  -2.03621
9,   12.765   6.49648  0.306005 -0.388392,  12.6401   6.45633  0.321041 -0.390144,  12.6635   6.42664  0.321041 -0.390144,-0.794806  -1.07496    4.9138  0.451103
18, 3.40576  6.99119 -0.38613 0.451551,  3.34789   7.02666 -0.424777  0.428148,  3.33862   7.02838 -0.424777  0.428148,-1.97142 0.531934  10.0089 -5.18264
19,  18.3638   11.0494 -0.231757 -0.326946,  18.2074    10.981 -0.233488 -0.370454,  18.2092   10.9937 -0.233488 -0.370454,-0.841575  -0.50405  0.746668   13.3074
7,  9.61863   14.6851  0.514469 -0.473625,  9.59406   14.7682  0.460055 -0.432463,  9.66267   14.7328  0.460055 -0.432463,0.457958 0.324896 -10.5768 -8.69069
9,  12.7752   6.48353  0.306005 -0.388392,  12.7667   6.30396  0.272835 -0.400133,  12.7459   6.32865  0.272835 -0.400133,-0.229312  -2.38881  -10.8398   3.02295
18, 3.39289  7.00624 -0.38613 0.451551,  3.35517   7.19682 -0.388194  0.444215,  3.34825   7.16211 -0.388194  0.444215,-1.31565  2.22474 0.534501 -1.62453
19,   18.356   11.0385 -0.231757 -0.326946,  17.9816   11.6078  -0.22512 -0.338907,  18.0311   11.4668  -0.22512 -0.338907,-1.77035  3.87982  -2.8638  3.65844
7,  9.63577   14.6693  0.514469 -0.473625,  9.81034   14.5254  0.475043 -0.469414,  9.78055   14.5689  0.475043 -0.469414,  1.50244 -0.684773  -7.66348 -0.889002
9,  12.7854   6.47059  0.306005 -0.388392,  12.9135    6.2721  0.342768 -0.424316,  12.8778   6.28183  0.342768 -0.424316, 0.72337 -2.91711   12.014  9.24942
19,  18.3483   11.0276 -0.231757 -0.326946,  18.0899   11.3018 -0.272279 -0.385191,   18.075   11.3364 -0.272279 -0.385191,-1.48962  2.80039  17.4848   17.815
7,  9.65292   14.6535  0.514469 -0.473625,  10.1608   14.5047  0.491542 -0.423585,  10.0787   14.5156  0.491542 -0.423585,  4.41133 -0.941131  -4.45639  -10.5653
9,  12.7956   6.45764  0.306005 -0.388392,  12.9228   6.32314  0.354996 -0.348846,  12.9152   6.31065  0.354996 -0.348846,0.935432 -2.27619    16.01 -10.1821
19,  18.3406   11.0167 -0.231757 -0.326946,  18.3479   10.7475 -0.215862 -0.338234,  18.2844   10.8772 -0.215862 -0.338234,-0.306279   -1.2661  -6.85849   3.45265
7,  9.67007   14.6377  0.514469 -0.473625,  9.97217   14.8519   0.49931 -0.426512,  9.99986    14.773   0.49931 -0.426512, 3.41035 0.924203 -2.94648 -9.94732
9,  12.8058   6.44469  0.306005 -0.388392,  12.8101   5.96734  0.270358 -0.352433,  12.8364   6.04202  0.270358 -0.352433,0.239615 -6.24817 -11.6493 -9.25832
19,  18.3329   11.0058 -0.231757 -0.326946,  18.1866   11.1135 -0.234304 -0.347561,   18.207   11.0578 -0.234304 -0.347561,-0.68658 0.471984  1.09883  6.30538
7,  9.68722    14.622  0.514469 -0.473625,  9.44273   14.7062  0.502892 -0.444038,  9.57191    14.718  0.502892 -0.444038,-1.19035 0.657021 -2.25025 -6.24688
9,   12.816   6.43175  0.306005 -0.388392,  12.5425   6.43011  0.369349 -0.388969,  12.6107   6.34009  0.369349 -0.388969,-1.60126 -1.42512  20.7002 0.148715
19,  18.3251   10.9949 -0.231757 -0.326946,  18.4681   11.0485 -0.202564 -0.253809,  18.4075    11.048 -0.202564 -0.253809,0.449663 0.482305 -12.5966 -22.3696
7,  9.70437   14.6062  0.514469 -0.473625,  9.57704   14.4453  0.559974 -0.525015,  9.57966   14.5034  0.559974 -0.525015,  -1.2851 -0.703847   8.84512   10.8506
9,  12.8262    6.4188  0.306005 -0.388392,  12.6589   6.06094  0.269089 -0.359194,  12.6508   6.12087  0.269089 -0.359194,-1.36682 -4.64158 -12.0639  -7.5175
19,  18.3174    10.984 -0.231757 -0.326946,  18.2409   10.4898 -0.259527 -0.310321,  18.2769   10.6135 -0.259527 -0.310321,-0.221042  -3.37287   11.9822  -5.08486
7,  9.72152   14.5904  0.514469 -0.473625,  9.86645   14.5843  0.477864 -0.452459,  9.80608   14.5621  0.477864 -0.452459, 0.869847 -0.193619  -7.11508   -4.4689
9,  12.8364   6.40585  0.306005 -0.388392,  13.1469   6.22158  0.318412 -0.420384,  13.0372   6.19621  0.318412 -0.420384,1.56472 -3.2727 4.05457 8.23703
19,  18.3097   10.9731 -0.231757 -0.326946,  18.5599   10.9978 -0.258058 -0.323118,  18.4943    10.909 -0.258058 -0.323118,  1.00806 -0.584591   11.3484  -1.17072
7,  9.73867   14.5746  0.514469 -0.473625,  9.80531    14.037   0.48303 -0.467331,  9.80907   14.1519   0.48303 -0.467331,0.722913 -2.90051 -6.11094 -1.32887
9,  12.8466   6.39291  0.306005 -0.388392,  12.6966   6.54019  0.334418 -0.386445,  12.7757   6.45959  0.334418 -0.386445,-0.551713   1.04308   9.28523 -0.501148
19,   18.302   10.9622 -0.231757 -0.326946,  18.2922   10.9165 -0.192537 -0.355075,  18.3357   10.9123 -0.192537 -0.355075, 0.184524 -0.455043  -16.9229   8.60367
7,  9.75582   14.5588  0.514469 -0.473625,  9.77643   14.3226  0.523646 -0.522375,  9.78741   14.2807  0.523646 -0.522375,0.323792 -1.91032  1.78371  10.2931
9,  12.8568   6.37996  0.306005 -0.388392,  13.0503   6.49415  0.318672 -0.375191,   12.991   6.48347  0.318672 -0.375191, 1.04394  1.62235  4.13946 -3.39893
19,  18.2942   10.9513 -0.231757 -0.326946,   18.173   10.7763 -0.197999 -0.347933,  18.2082   10.8042 -0.197999 -0.347933,-0.470106  -1.34319  -14.5663   6.41927
7,  9.77297    14.543  0.514469 -0.473625,  9.97985   14.5201    0.4734 -0.436106,  9.94045   14.4623    0.4734 -0.436106,  1.71377 -0.555246  -7.98274  -7.92157
9,   12.867   6.36701  0.306005 -0.388392,   12.872   6.50369  0.333971 -0.379203,  12.9012   6.49632  0.333971 -0.379203,0.266099  2.03089  9.13914 -2.36588
12,   22.884   13.3039  0.536033 -0.219434,   22.767   13.5108  0.585057 -0.215879,   22.017   13.0652  0.585057 -0.215879,-3.78864   -1.794  9.14568 -1.62005
19,  18.2865   10.9404 -0.231757 -0.326946,  18.2012   11.2167 -0.213409  -0.30541,  18.2013   11.1212 -0.213409  -0.30541,-0.46582   1.6522 -7.91709 -6.58681
7,  9.79012   14.5272  0.514469 -0.473625,  10.1994   14.5562  0.486359 -0.496509,  10.1446   14.5318  0.486359 -0.496509,  3.62121 0.0312744  -5.46386   4.83172
9,  12.8772   6.35407  0.306005 -0.388392,  13.1166   5.95139  0.312069 -0.352218,  13.0706   6.07123  0.312069 -0.352218, 1.50238 -4.45124  1.98164 -9.31381
12,  22.9019   13.2965  0.536033 -0.219434,  22.9299   12.9825   0.57033 -0.219497,  22.7371   12.9988   0.57033 -0.219497,-0.719486  -2.23939   6.39819 0.0283376
19,  18.2788   10.9295 -0.231757 -0.326946,  17.8857   10.9683  -0.24914 -0.321864,  17.9551   11.0004  -0.24914 -0.321864,-1.77068 0.648404  7.50049 -1.55442
7,  9.80726   14.5114  0.514469 -0.473625,  10.4069   14.8666  0.477356 -0.530587,  10.3515   14.7875  0.477356 -0.530587,  5.5493  1.90209 -7.21383   12.027
9,  12.8874   6.34112  0.306005 -0.388392,  12.8534   6.49121  0.330936 -0.380377,  12.9046   6.39401  0.330936 -0.380377,0.134156 0.834069  8.14713 -2.06359
12,  22.9198   13.2892  0.536033 -0.219434,   22.501    13.715  0.525923 -0.273484,  22.5583   13.5524  0.525923 -0.273484,-1.57712  1.98044 -1.88601  24.6312
13,  21.8278   18.2055 -0.367754 -0.598617,  21.6331   18.1855  -0.34311 -0.604469,  20.9196   17.5853  -0.34311 -0.604469, -4.1609 -3.40617 -6.70125 0.977634
19,  18.2711   10.9186 -0.231757 -0.326946,  18.3579   10.8365   -0.2386 -0.313875,  18.2654    10.871   -0.2386 -0.313875,-0.0311714  -0.436125    2.95257   -3.99782
7,  9.82441   14.4957  0.514469 -0.473625,  9.84693   14.5186  0.537123 -0.463399,  9.96412   14.5751  0.537123 -0.463399, 1.42201 0.548244  4.40343 -2.15891
9,  12.8976   6.32817  0.306005 -0.388392,  12.6251   5.87432  0.290944 -0.415744,  12.6905   5.98847  0.290944 -0.415744,-1.60538 -5.36813 -4.92175  7.04248
12,  22.9376   13.2819  0.536033 -0.219434,   22.659   12.8918    0.5252 -0.195684,  22.6402   13.0385    0.5252 -0.195684,-1.29655  -1.8328 -2.02103 -10.8234
13,  21.8155   18.1855 -0.367754 -0.598617,   22.337   17.4809 -0.383695 -0.609682,  22.0287   17.4991 -0.383695 -0.609682,0.976986 -3.77454  4.33453  1.84844
19,  18.2633   10.9077 -0.231757 -0.326946,  18.2744   11.1927 -0.217951 -0.293304,  18.2706   11.1179 -0.217951 -0.293304,0.0396543   1.92711  -5.95698  -10.2896
7,  9.84156   14.4799  0.514469 -0.473625,  10.0609   14.9657  0.537918 -0.463182,  10.0432   14.8743  0.537918 -0.463182, 2.04846  2.72366  4.55794 -2.20478
9,  12.9078   6.31523  0.306005 -0.388392,  13.0209   6.18124  0.308992 -0.377522,  12.9487   6.13472  0.308992 -0.377522,0.317287 -2.85836 0.976293 -2.79855
12,  22.9555   13.2746  0.536033 -0.219434,  23.0499   13.1301  0.522523 -0.184534,  22.9616    13.108  0.522523 -0.184534,0.0266383  -1.25482   -2.5204  -15.9049
13,  21.8033   18.1655 -0.367754 -0.598617,  21.5055   18.3779 -0.363926 -0.576476,  21.6202   18.1759 -0.363926 -0.576476, -0.83986 0.0570245  -1.04099  -3.69872
19,  18.2556   10.8968 -0.231757 -0.326946,  18.4076   10.9881 -0.202945 -0.298577,  18.3751   11.0151 -0.202945 -0.298577,0.654516  1.08543 -12.4321 -8.67696
7,  9.85871   14.4641  0.514469 -0.473625,   9.4354   14.6125  0.497443 -0.430158,  9.57627    14.668  0.497443 -0.430158,-2.86489  1.40977 -3.30944 -9.17752
9,   12.918   6.30228  0.306005 -0.388392,  13.0195   6.55013  0.288408 -0.401434,  13.0059   6.45377  0.288408 -0.401434,0.680737   2.4037 -5.75057  3.35791
12,  22.9734   13.2673  0.536033 -0.219434, 23.1169  13.0447 0.535834 -0.25045, 23.0859  13.0576 0.535834 -0.25045, 0.489653  -1.58063 -0.037195   14.1345
13,   21.791   18.1456 -0.367754 -0.598617,  22.0405   17.9745 -0.358037 -0.583783,  21.9431   18.0155 -0.358037 -0.583783, 0.697992 -0.716875  -2.64228  -2.47803
19,  18.2479   10.8859 -0.231757 -0.326946,  18.6298   10.1224 -0.210551 -0.354995,  18.5709   10.3212 -0.210551 -0.354995, 1.77025 -5.18806 -9.15019  8.57909
7,  9.87586   14.4483  0.514469 -0.473625,  10.0925   14.8265  0.552017 -0.497971,  9.97998   14.7876  0.552017 -0.497971, 1.0543 2.34846 7.29847 5.14037
9,  12.9282   6.28933  0.306005 -0.388392,  12.6725   6.19231  0.311672 -0.429974,  12.7497   6.24816  0.311672 -0.429974, -1.38021 -0.654617   1.85179   10.7062
12,  22.9912     13.26  0.536033 -0.219434,  23.1231   13.4048  0.549045 -0.256002,  23.1187   13.3247  0.549045 -0.256002,0.554379 0.488511  2.42736  16.6647
13,  21.7788   18.1256 -0.367754 -0.598617,  21.3184    17.885 -0.412019 -0.660157,  21.4563     17.91 -0.412019 -0.660157,-1.48043 -1.18954  12.0366  10.2804
19,  18.2402    10.875 -0.231757 -0.326946,  18.0969   10.9098 -0.248659 -0.373079,  18.2021   10.7746 -0.248659 -0.373079,-0.208855 -0.923495   7.29282   14.1105
7,  9.89301   14.4325  0.514469 -0.473625,   10.155   14.3587  0.549321 -0.470987,  10.1197   14.4515  0.549321 -0.470987,  2.29182  0.131681   6.77442 -0.556908
9,  12.9384   6.27639  0.306005 -0.388392,  12.6989   5.77377   0.29773 -0.460133,  12.7127   5.87735   0.29773 -0.460133,-1.74398 -6.35777 -2.70408  18.4715
10,  6.95378   21.1267 -0.224772 -0.310201,  7.16204   21.7028  -0.15885 -0.373973,  6.92576   20.9869  -0.15885 -0.373973,   -0.403 -0.661817  -29.3285   20.5585
12,  23.0091   13.2526  0.536033 -0.219434,  23.0607   13.0889  0.593856 -0.291238,  23.0779     13.14  0.593856 -0.291238, 0.298813 -0.849665   10.7872   32.7221
13,  21.7665   18.1057 -0.367754 -0.598617,  21.6436    17.827 -0.377979     -0.59,  21.5983   17.8407 -0.377979     -0.59,-0.772631  -1.46352   2.78039   -1.4394
19,  18.2324   10.8641 -0.231757 -0.326946,  18.1857   10.9653 -0.242827  -0.33886,  18.1875   10.9196 -0.242827  -0.33886,-0.24628 0.510179  4.77652  3.64407
7,  9.91016   14.4167  0.514469 -0.473625,  10.2138   14.5946  0.524402 -0.471221,  10.1968   14.5589  0.524402 -0.471221,  2.89215  0.985941   1.93072 -0.507393
9,  12.9486   6.26344  0.306005 -0.388392,  13.0146   6.33794  0.285654 -0.369459,  12.9488   6.23079  0.285654 -0.369459,0.00220216  -0.521355   -6.65057   -4.87454
10,  6.94629   21.1164 -0.224772 -0.310201,  6.93537   20.9917 -0.275023 -0.292976,  6.93215   20.9879 -0.275023 -0.292976,-0.203468 -0.608126   22.3563  -5.55271
12,   23.027   13.2453  0.536033 -0.219434,  22.9645   13.5304  0.512552 -0.187822,  22.9945   13.4403  0.512552 -0.187822,-0.141012   1.47206  -4.38055  -14.4064
13,  21.7542   18.0857 -0.367754 -0.598617,  21.5685   18.4378 -0.360761 -0.624817,  21.5724   18.2989 -0.360761 -0.624817,-0.835878   1.17888  -1.90158   4.37673
19,  18.2247   10.8532 -0.231757 -0.326946,   18.485   10.8491 -0.225186 -0.314566,  18.4162   10.8624 -0.225186 -0.314566,   1.0507 0.0842585  -2.83512  -3.78659
7,  9.92731   14.4009  0.514469 -0.473625, 9.81001  14.6674  0.53683 -0.41423, 9.90103  14.6394  0.53683 -0.41423,-0.264738   1.65609    4.3464  -12.5404
9,  12.9588   6.25049  0.306005 -0.388392,  12.5677   6.38533  0.282259 -0.382827,  12.6556   6.34776  0.282259 -0.382827,-2.33908  1.55618 -7.75992 -1.43272
10,  6.93879    21.106 -0.224772 -0.310201,  6.89705   21.5022 -0.212315 -0.280033,  6.90287   21.3845 -0.212315 -0.280033,-0.517671    1.3193  -5.54221  -9.72535
12,  23.0448    13.238  0.536033 -0.219434,  23.0427   13.3113  0.555243 -0.198576,  23.0357   13.3389  0.555243 -0.198576,-0.0396784   0.762081    3.58372   -9.50575
13,   21.742   18.0658 -0.367754 -0.598617,  21.9412   18.1626 -0.402843 -0.615185,  21.8555   18.1886 -0.402843 -0.615185,0.522017  0.68006  9.54136  2.76769
19,   18.217   10.8423 -0.231757 -0.326946,  17.8228   10.6864 -0.206481 -0.279588,  17.9547   10.7236 -0.206481 -0.279588,-1.43964 -1.09491 -10.9061  -14.485
7,  9.94446   14.3851  0.514469 -0.473625,  10.2069    14.639  0.537493 -0.489996,   10.142    14.636  0.537493 -0.489996,1.98678  1.7438 4.47529 3.45671
9,   12.969   6.23755  0.306005 -0.388392,  13.3937    6.2537  0.282796 -0.403334,  13.2297     6.272  0.282796 -0.403334, 2.01027 0.552362 -7.58454   3.8473
10,   6.9313   21.0957 -0.224772 -0.310201,  6.69503   21.0392 -0.221317 -0.301168,  6.74023   21.1149 -0.221317 -0.301168, -2.75666 0.0909295  -1.53714  -2.91207
12,  23.0627   13.2307  0.536033 -0.219434,  23.0298   13.5602   0.58515 -0.199637,  23.0353   13.5089   0.58515 -0.199637,-0.118745   2.10278   9.16295  -9.02213
13,  21.7297   18.0458 -0.367754 -0.598617,  21.5045   18.1588 -0.442265  -0.66714,  21.5805   18.1609 -0.442265  -0.66714,-0.686733  0.637783   20.2611   11.4469
19,  18.2093   10.8314 -0.231757 -0.326946,  18.4354   11.0291 -0.203233 -0.329209,  18.3256   10.9582 -0.203233 -0.329209,0.639035  1.17044 -12.3076 0.692222
7,  9.96161   14.3694  0.514469 -0.473625,   9.7692   14.5517  0.510
